name,lat,lon,imgurl,other
River View Bukit Golf,-6.413609,106.906387,http://lh5.ggpht.com/F-MbLBZfSzX_fxw09m4Op1fni5Twmm3UJO-OHzcvkgOvKSkj6Olh3ns3wkd2iiUBLUC5YPQbvrrpo60hT7oJzg,fdb51f43d5ec4883aec038ffd1ef460b.16
Patung Tangan Pegang Gelas,-6.430384,106.795912,http://lh3.ggpht.com/RuWAqVcoantu0NrTMX-miQsMy-Ac-jqdHt4YDhZSzP7clY1XhN9YlykAChLxFYX2uznqpN8MtS4cSFXduCwagw,4ae64d93160c4d4cb0c69c72d53afef4.16
Masjid Baiturrohim,-6.427466,106.795153,http://lh3.ggpht.com/Lf5vdFQpVCq8E9G1-enz0op6QTxvPNR3H2va1uHSkqDtePcxrbkqHikjy3SbPmmTSNRUDrJqSAvpIKUS86tw,feae621e6efc4519a68a8b359b277854.16
Masjid Riyadul Jannah,-6.425923,106.794385,http://lh3.ggpht.com/Iua9e7TqwSpWk9UOfkv84YDAQxpCCT7skDVAUJCFHHvz4ShJXP3tH0uQhmiNzlsp4q0cRbvGjFygFI1BuAs,1052adc5f26d4c2d9c14b5a946255dbf.16
Masjid Jami at-Taqwa,-6.429431,106.793872,http://lh6.ggpht.com/jzqbWVuploErQS_0WbZuFFPSeN9-IOKLvSi-D-72DTis5raENvakwu58pNq3s0UOig4r5g3UGfgdXF1Hxvr5,d281c71da8d5476bab8ef9831c66d46c.16
Mushollah Nurul Huda,-6.42697,106.793777,http://lh3.ggpht.com/wuMRd6pZd2RsCGlP6iUutSA8ypxK0s_ePWQtl-ibAyNAORU8NjtqZvyIjkQsSZTNy6KFkIRmPpXJLM-h5sM,adda80b874db449c95c719088e54f58c.16
Tugu AMD XLI 1992,-6.429584,106.752071,http://lh5.ggpht.com/Q3y1AsYTJT0AaGeVpGIk5jzzwEAOl8S1T3IVaf1Lc0h-3UXwbRuD_XsjxB1WKRleZ-0UQIARfO0yb2ioPWfZCg,35b7c7bc26f7474ba1301378905a6344.16
Tower Masjid,-6.43049,106.755433,http://lh5.ggpht.com/WfeigDmncyWmonScli_-sNVPPQatzzWERHJI9Gu5AlLLM-LJfiMvGN0gfjsV3Au9t_b37p1y5j1GA-VLoctTIQ,3f49a3a5a87341db98be98acd9eeb67d.16
Masjid Al Hikmah,-6.427626,106.846396,http://lh4.ggpht.com/2W8bsfgKwyW99RWhDUbrbcWIONwiWgXpKRTbLgcdjdI0-Vi5jmnjRMrrWgmxa8JglDnAE-HSZY3a6r0a7pOQ,0aad0c7300c049608ebe1b97d82ec41a.16
Masjid Al Muttaqin,-6.427992,106.848468,http://lh3.googleusercontent.com/zhXw3uFRZTA8B7MV1IZSnNC1rF2eV81WWb-3WMUuyzpTUWHy5kRXBmnLeIuyYASm-uONFXJXvv4FFyAGOfZO,dc25b8dbbcae4b51853376d0bb0e5fa0.16
Kesatrian Yonif Linud 328 Kujang,-6.430581,106.841616,http://lh3.ggpht.com/rkacBWN6g5LVkgQZAkmOR-RaDFOUR5Cb6euMX6Cv3MyNFJgtkqoPhx0WGQtZDSE6n1Jm0KZ26Mz3L2kJB0k,f2bf106ef89f4cf2b37784b63a635ed4.16
Kelurahan Cilodong,-6.425825,106.846652,http://lh6.ggpht.com/TsC4JnFLW0D4hQh3iKciHnwxByB6NPBvuVMtVFeQVnmd-GW4dxFsVzznntAkMm1EPj4oADQRcXIwD5KFOp4,0634373452584855ac9945fb8f86426f.16
Kuda Maho Generasi Ke Tiga Yang Udah Lu Tolak,-6.422868,106.848013,http://lh3.googleusercontent.com/5cTvGUw8Wt_Vf_5kTA6FenBDbcxsxuxiAI3fmahbjDDQbMefvTn1PfS4ySEcq13BPdynpwBs_HqSLCDQQoe4,975dc9546da642088466149e9d335b61.16
Masjid Annuriyyah,-6.42232,106.849854,http://lh6.ggpht.com/PHgTYPaHt1nWnAfIWONgTHxyd4MZOvH9JVAyk5rFbNuGcL7Hn2WlfYpBWmNGYmlkyUC_A2prP4e3k42t0AXV,4b04bad45e55402fa319d3d19d1bc046.16
Mural Nenek Moyang,-6.430228,106.841694,http://lh6.ggpht.com/3kTY6kfWpmRNHWV-cKv3If7KmG2O-VueJVFldHjzsVXigpfwT7VXRHdxUn8U1RkVOPfEs-nSWbxOvqlGcNs,71ba964049fe4afb938d1e4059c202a7.16
Belimbing Statue,-6.424422,106.84793,http://lh4.ggpht.com/y2SFbwK6OIec7JI87UbvlpZI9NZgpd4YLw0Ni13B9kTDDalwDERJGzwltp6XHn5qW92eBFByGxXp7Ln7-tIZ,29764497abe4414a8a2b4fbcb9c7deeb.16
Muaholla Sdn Sukamaju 5,-6.425844,106.851082,http://lh3.googleusercontent.com/Joez2If0usF56qX5V_YLpEV4TI9W3bSVJG_jLXQprgMII50KRHUk42xmbiL4JBU0SNYwgnCdg5m6ZwK5HBC2,673124c8bdc144c4b3441a1122d38b26.16
Masjid Al-Hikmah,-6.427683,106.846576,http://lh6.ggpht.com/OegUkSBI4oloI15mZTqMUX4omNtX_VjdZISUwGB2HZ72NL-5SgUuTOCFXTyG0bPLGFlbbFSF55M91q4K-hR0,9956b791a0ec47b791d336644b41c4e8.16
Aji 300 Th Kemudian,-6.424263,106.848056,http://lh3.ggpht.com/8FBPa1_Pjm77yp_cLdu2YASL1_l2ea5NjCi7W5U47N8jFdtbmKq3F-f7UKkQ9uCauZHPYQBcNZXBFbPhAs8IPg,57c5478bbecd44beb0b08a96e0f14915.16
Balai Diklat Kehutanan Statue,-6.443067,106.641143,http://lh4.ggpht.com/a0FTnPEcLOvnC0ZP3wxVkGcI9bcP8KloGe-tnNqitUiN4XGKU6A4zSWVMxcCsb7Cd_PJQVIeFvdYlc1PHhM_kw,a42fecf825a94d1da28774414a89c615.16
Masjid jami at taqwa,-6.442602,106.643472,http://lh3.ggpht.com/oJZVQo2TtfaZIgtjCrWCHVKxKF7FDftBmKD8BqXwjfuY09rcua-2P2idLeBRmHSqIqI3MfgE53TgBT7ABzYI,75b12724ddc6413b83944447037c3a7a.16
Bedug masjid at taqwa,-6.442644,106.64324,http://lh5.ggpht.com/mRaSfr_NfVZERMHmjUHlfMJGx4jDRp_MA3-jd3DEbJpldPaJfmMEww-nyLaRt-fJ4pluPqX_TiogOqheJSq6VQ,fe8469909cbc46a890e6fab9e40efaf0.16
Mushola Al-huda,-6.435983,106.702773,http://lh3.ggpht.com/y0zLKLcSSe4vM2OL6hpa46zG1v6kxqEm_pwOm0X-Su2z0m20MLSECWYDhEvUaHwgzkiRfIApNFdA_ZHIdiSMUg,4fecd1507bee48f8a32dc3f154694a00.16
Hansip Statue,-6.437754,106.702511,http://lh6.ggpht.com/sVip1H_l3dLCv8bxeYjib7Qbgx4Wf3UlRBSJXVs9oTMqGPjEGbsSCNI8wP6qjOwn0eQqRf82fH5-hLMlrXJO,5fb67bda336040eab8356352ea741432.16
Jami At-Taqwa Mosque,-6.436029,106.705725,http://lh3.ggpht.com/8rpopZfZLQYNWvkkCzTfZq32ej-ASV-bNRliQrzyUK8pVjSnI2fWVg25crmpW8Zm974tEReUtIiBrJKByljx,03bf2c0b50e844198237d64180d0a69a.16
Mesjid Kubah Ijo,-6.437861,106.701205,http://lh3.googleusercontent.com/0BrjKYDlrq1FVrDob510q4XGa2spJCDMtRRGP7YrT8ghh6VXUCdeXGfk68vlgWMD7tK4TwNzXyGcsCVIG9E,1d25fb32ddc74c4c85be147e4e1a8132.16
Bukit Kapur Tirta Sanita,-6.43176,106.695915,http://lh3.googleusercontent.com/ZXZz7yFLk_t0TbGIkmkx-N-I3EjkM-NCTZDhwIWl_KmFXWDP4iCdxMJHox-YJU8SunF02yyFBOH2NbWEfx8,c9c94480092947bea2025ab5c93c1345.16
Masjid Jl Mercedes,-6.42389,106.931775,http://lh6.ggpht.com/cfYYpIFKu99rlrUmdL_InOrniNziOAowCb7nlNxWlplSgt3XRCpcDASNngVKgBn_JBZvST2V-aSvCQQUk74D,026acbdb40ad4e7e92a98eed19cfaea0.16
Bombomcar,-6.431012,106.695906,http://lh3.googleusercontent.com/hDnX7DQ7T4U_0Flr9U_NXiaLeHr9QTjEJWBLYyeHxLJfa5qGM_k9fZEUj2uWztBax_0yyPg7bEl0J-jQ888F,6b9392610bb9469e8e40b591a183e644.16
Musholla at Taqwa,-6.44134,106.787248,http://lh6.ggpht.com/ZKyKjsLjnq4pnIQUnTgHmx0vMoRrR1eXmkwK8zVJObW0VpFCSej2c1PC3z5F3U6jQEDycM48X1mKX_qMiTnHnA,58dc282e439c4abfbfba09b8fb2f5fef.16
Mushollah Al Furqon,-6.436739,106.785434,http://lh4.ggpht.com/MuUuBKyCCJVzqbZ7wTFFtFX2b6LMl1xDFA4pIVdKiQu3I0wTWR_PwTG_11k5L4Dpmd8Q8O0x2LkhHP9wm1Vn,64df6f6d3cdb4dbbbffec89ee6364b57.16
Atsiri Permai Portal,-6.44203,106.79223,http://lh6.ggpht.com/bpEzihY1y4_XXonjNtg99brvqAsXUh84aWNd1VFKifF1OHxTdhgdEYFrVmR-7MflQfPm2s-sKeE0GM6O9SRH,eaa26e7e903b41b184ca844447b9a4da.16
Masjid Jami' Nurul Yaqin,-6.433384,106.7962,http://lh3.ggpht.com/uzuMCKZrxp5XY_yDtAFmXQ2iVhERl9vGq_jVyBKYe8hQyMNBOgbn0Y-LlRC7LUZrDC7jdf4AQy0IXU0rh__5Gg,928b5048772b495e83382ce00e30ba06.16
Masjid Jami Annaja,-6.443443,106.785781,http://lh6.ggpht.com/O7r8iCfVaqwUq8sCoOhuK89gK7bff96qq8d8TbqpuEgtXmG_3Ec5-LGRgHMOm2vIZy8CyqD4-OVdOSm_NoM,77df37140e4f494ab890a297ab495888.16
Border Depok Bogor,-6.440598,106.788574,http://lh3.ggpht.com/rFdVfUcvpc8n-GHcVNYBzembXNJR6vQGQf96oIHZ7zgr_BI-04ycYRg3x9BRIO7DpAW7PLO63U5werMGn4t7zg,3daa0d5a98ff4f23bd414a5e44c70d71.16
Selamat Datang,-6.436707,106.796081,http://lh5.ggpht.com/34TzzNU2WL6naVxlu6yCFXHIAgSpaB9iVVCq_NH5c9qG6vZvgCNoFIBdpOCP37dIG3rqbasz39bfq9VIBPs,2b84fc5d59e742ab907e314d0ce4cf1b.16
Masjid Nurul Jannah,-6.434773,106.931367,http://lh6.ggpht.com/c2PvsTtIarsm3I6wFkPk0AqvhbpbDZmCIBnmm_1mL_CvO98oMQSbM1OuaIJ8sORESBoqVLrnTw2UiuqsHBUX,8f3902ba69934789a27f80e227ff80a9.16
Masjid At Taqwa,-6.435978,106.849647,http://lh4.ggpht.com/uj59veG6Kx63d1DLCnaDeUKbQp3QQfFqv6HA8YL_SDElxeI2BmprD7XTYs2Z5q15xmb2U3N13wTrVVz9lZtV,35bfc16bf7294a548c77a6c392741311.16
Fountain Relief D'Marco,-6.432718,106.852083,http://lh3.googleusercontent.com/ftTYqoBvANDgpZjAR8g1pSY7fv9ZNQNSIwk367W_XxWt19kZFgFvld1NW4EaT4GLwnaqEswYOAo3dtuNwHs,dede9b71ceda4a1ebce0b786dc3f74d3.16
Masjid Ahmad Yani,-6.435649,106.842874,http://lh3.googleusercontent.com/57G_XgoVT_YXgQw6GAxthoFUWZ-XkJEEwYB6vkKFN0bRGNCSTh4NgSJ4_HkqZ4qEQTT-z8Tus7Qn0rtg-qI,bee4675ea2ad44228cef908c7abc3436.16
An Nasiriyah Muaholla,-6.43343,106.848322,http://lh3.googleusercontent.com/j0CXmJGGR0FzGQ0ImQst5BSOVmTnP6m5u8lWpn-jKAS-wQRGcNmrLJl1KDYFOU_gGCShxe1tqvOuLGl7VLk,11fb7ba39d4d4d0e80d8db334df25c58.16
Infantri Statue,-6.434762,106.841852,http://lh3.googleusercontent.com/vrdebBPZ23PdAy6bUqoajzrwZb_-jj_Z-5A9Im1eMlV-VH9fIBhwiGQQ0QKdmXpDDgHbdjWs6DYdcKND1QBl,a2bf835a98ba4327afbc77263178c741.16
GOR Cilodong Statue,-6.435779,106.843223,http://lh6.ggpht.com/8RQZPEpF6MlNmIFROWyjyLTB3JJa7j0bfc8HedBH-FDUyReTOe08hh1pnfvUJ5F0jKbvxNYkRt9C01SwYkO5,1cff020a47a8459fa275806f6dcaef1b.16
Handgun Shooting Range,-6.434706,106.845857,http://lh3.googleusercontent.com/RkTfwma3x7sGpRtToUqRhK14vv5cgWVYcsEqSujF3eyWhpTJaCVFIs4Ki0umdXmNzzybXSH2QRWPwVNQlyE,e36d1babcc8049289669aae2b9bd0e92.16
Masjid Al Barokah Cilodong,-6.434816,106.85223,http://lh3.googleusercontent.com/JZychqjudv_7Daq7sHRxA4WM4QAKcwjsw-2-iQ3Lss1F3uyqoz3VuRycwxkFcdS-AjgeRS_chDcHFuuwNcj6gA,8bcb5a438a58439e917b3ae1405ed14f.16
Kubah Biru MasjId Al Ittihaad,-6.441441,106.845342,http://lh3.googleusercontent.com/F3W4hks4x3-xtPFFhaNMLGJfTOa385qauUfGRCmSuLnRcD5yqfkRNrD7HqkdFHcE40SLAoe5DFxSx6E6ZzdY,f90ee9e58c2c469a9905603d5447afdb.16
Masjid Nurul Islam,-6.435337,106.88349,http://lh3.googleusercontent.com/uhaIkqGeadfKnkYQ2SpmS_4vGcbdODCb_sAwLgo9Hs3Xc946L9gYRWjKrjfqpgZiiyWBDb8MXmEipKRB2l3o,52697aaec05b40ba9452bebc56637472.16
Tower Mesjid Ijo,-6.45239,106.794423,http://lh3.ggpht.com/daWoCt4DssowqVK4qiPYsxtUsNLNVWBYNROQC8QIbK1DuP5lnFh19BwBqND04PL3UkNUC4mmplsx01cQVA4O,abce76cccf774745983b2e869ca439f4.16
Gazebo Dino Sapi,-6.450608,106.788737,http://lh3.ggpht.com/ZrkTe5bPtA0reJ6HiR-L_RgI6AUplobUsSijl6w7jACfXGEnhm7OEFd0svyryFlXA1q1p7OITfDtfQJrdjo,70914b3060f640e1a85ce174f146041a.16
Masjid Berkubah,-6.45051,106.792306,http://lh4.ggpht.com/tYzbW9XpMA4lbY0fmogzJlHfOvRV_ClpXxNszw6I5F-ga68z_PKQlcPdhR-FcYpiyY-2MVI4vdNkNCX-iZ8Q,653e69481b8d45f9a52c182d530402c8.16
Mushola Al Muminin,-6.448584,106.786547,http://lh4.ggpht.com/nNYO-I661YT7XQO8ZCzh4J8pdJfzTEE1bWVV2b2V85Akpi39IXMiq1zBf4qjoYJDtOFXSDOKU2mQ2NYpqeY,f2582d47665a4d22927f9412d30fe4a4.16
Musholla UPTD Tapos,-6.436051,106.885307,http://lh3.googleusercontent.com/5H9yPCH3Rmp30v95UgVXTfTyIBj4gy-q-kbtm8Taor4rW83pm26i9kQGM3O24jUKYGBT7RhqYNwT4QO4dEb-,1ad2048003c54303b6ad83c80e1e0e64.16
Masjid Nurul Iman,-6.437691,106.881276,http://lh5.ggpht.com/ikpN0MCcr7849W4rzs1sb4rPXDGfrD-DDwgYZcPe801ccBomAT-XsCHgZKsZCSl8wM3VrzAkedilQ8gK6s7Z,92bd352265f34600a1318f83e3689ecd.16
Musholla Gubug Gurame,-6.437882,106.878894,http://lh3.googleusercontent.com/yk2TuFshLT0rnkHYJoZg7X28DIho8PT1CYGvQYaxCZb51LNPF67YZdOgnqZSPp_mwZAlx63hZU6Blxxr9b4,3e0cdf3ee1904f8cb53ff9679021ecaf.16
Blue Mosque,-6.440468,106.878472,http://lh6.ggpht.com/Po-P50_HsAJVdKJnXtC9f67X83ZKaA0nOaQEStR5gA_aeB-cnzhJlhY2hx2fkNOgmddEt-Ta6lqqpPaawlqKyw,7abcc9c75b2441a28ff96580461574f5.16
Musholah Tapos,-6.43349,106.884015,http://lh6.ggpht.com/6PsgOjOxT2e_PYk7bd9mM2lu6ZH7XhJxxJYouRRdwFr0uZZjk1vc3F940XOsF3_6KFlikZ8Z4pSGds1SVSKl,1510226928f34ee0bba465f9808570fe.16
masjid kahuripan mas,-6.443502,106.975245,http://lh3.googleusercontent.com/ome6ljTAG4344RoSjQIdZ7YxxyzlWQrk5M__LNrK6PWsl_Ts_ObE0a0MZTn8Zeclz1126S1jXV3x-vrSXPt7,87ad8e5e237c434eac164891c2c7e483.16
Masjid Kali Suren,-6.447671,106.732671,http://lh5.ggpht.com/vlBrAlf0l1lNeNO7_fyy3nDZ8-lSSKrU-lGO8KIGTUSxxV1LLSaUfs69Ee8r7jI-4u1Z1f-6NgufWQ0f9mduFA,4b16a98c8d874db8b0c919419eebd038.16
Lion Statue,-6.453414,106.731487,http://lh3.ggpht.com/jDVkzLfRIWZgUb_nHZ7IuRb2oZgRnfERgfOCaxQEIZbc35k8XvhRmHWcGS1Xjxq0ccDuv7uBv6wcIgtN_vXCYw,09f6e74d3e684e16a3f441765212a43c.16
HUT Persija,-6.444419,106.739004,http://lh3.ggpht.com/D01c6BmRc2Aq1QhlkRsmQu0Sc8A8xZhNLYoHosOWmdLZqwgJ_Om8qR_3GKiugVJpzStpSY5OuOfB41w7A2Q,9ba8dc058a4547ffb5d2325c6b786c18.16
Masjid Ulul Albab,-6.444526,106.734111,http://lh3.googleusercontent.com/XBS3uqQv5bVWU-CJzWQAbmgE_27RsRtkgVfXS2FLT4PaFurc694taOsN_xUL13-gpNgIVJvH2r2EQmzpgW-u,c84118a6c99741719916407405fdcbcd.16
Masjid Al Amin,-6.448802,106.734579,http://lh3.ggpht.com/Kgqjamo44abq7ZQWnmcAj1LE_cETLuJxLM6IBl0_IOOK2LZTzAdDqPXV9j6cAPRC8H4UlTAPqz7MTyVoQLQ,8ce8ad8dc4c348fab7aef4698724119b.16
Gentong Tiga Statue,-6.452687,106.736789,http://lh4.ggpht.com/Z7CFcZQObdo7FT-4DFygHY5xGSQwlqZubZwq60FVPuVsauZ5dQ_tZFjGEDqEn167B6u_vePuzcQRa3OoRDVF,520928d1e0b5405e81d439d9532fcd25.16
Mural Persija Fans,-6.445013,106.738841,http://lh6.ggpht.com/ljURceeLxNghXxkyo7bL29pf_YT2pZWAN6DF5qJwJ5zX1xQwXA_mluW6F3znHKI2Orw1rhv5K9yzI6qL2EKqOQ,1bf6943a43fa4b9cadf807f9c9270a63.16
Masjid Al Atiyah,-6.445244,106.73864,http://lh6.ggpht.com/s_5rxow559MOxA0scJFJSd8wayCqcuQFYmQEIRZG9nxHephgWYoAF3CMFOa8iByNxT4-MjWBTUHD762mL8lEEA,e36f38663aaa452d8433615143657c87.16
Gate Of Rindu Jaya,-6.446932,106.73083,http://lh3.googleusercontent.com/wH7z8Tqp-dHxX5AAWjJQMCiHF4OezaiNiDLrx0gVcJ-pcJvrFxPNpndIA8Eh_GnYLJJdzY5E_x77JzN7XwTW,5262e004bbc7474bbfb83a17d27cb5ef.16
Masjid Alam Hijau Parung,-6.455012,106.739981,http://lh6.ggpht.com/9o1hm3-ZQCHKzON4R_AWl3l7_6f7cLHO3lzNThWkuyyCTgji5ffCIfCSwQ4Xy0LhqfiVRhIcp-ioRnKAVXbl,0f932bd1319443dea24939df815468ef.16
SMA Dwiwarna,-6.451834,106.731235,http://lh5.ggpht.com/9emAKzvqvU6liSYbWGDRctKOjLPM-01VtZ_4wapV-eFyDRFLC_D4Po23unnw54k2jxkuNw0cnM5tWSccsQs,691d809cee3448cf935aa30e1916a575.16
Musholla putat Nutug,-6.452628,106.674688,http://lh3.googleusercontent.com/X6h5rCgQD9Y8UUuVbc0uuwC4nzCyj9Yv8YJ0Qi1S4pbOIt_Ux9nwc8LF8iKARn8CL-UhqlS2W_uAaWPmk_Y,3863bac9af9940edb58d11acfc4194f6.16
Baitul Muttaqin Mosque,-6.446781,106.910936,http://lh4.ggpht.com/aTFwfAO5vnxsGx4mch3NESZsfiMyTEJhWDv5OziDOOs18wdOSxZ6YmzSfnWp46XZ2TSJeJJMolIORRy4JnQ,283704cfcf76486a891b7f18c38b781c.16
Musholah Barokatul Qodri,-6.444693,106.912134,http://lh4.ggpht.com/46nelxR7bQ1l1JbG6ULGzE9CvtLAI1o6AOx6vIQA7Te-vt__am0bXV2rNGF9vuyujD2ypGN_yxF_Uk1MS2Ig,f8cab12a33ac44e8b415e6dbac1590d7.16
Masjid Jami Baitut Taubah,-6.452175,106.916405,http://lh5.ggpht.com/H-fng3d6OB9AuxabzfW3m2slH7URqr807UQEzpvxZGNCzR1LF_ptUXuDT7wuLjizu1UcO1jX1lRvFXWE6p1f,dd84e12530e44e0e8e7df58a2bf7d361.16
Kubah Kuning,-6.448542,106.910124,http://lh6.ggpht.com/NsznJF1GhpAUAlCQz19VF5-DJCQ5hegDlBrZxjLH7doDvdWOA9AswL4OtgQ2su1MJIsPf7k_zGcHI-VjZ7PG,aa9f04491f7e4f9c940317e61f49a179.16
Masjid Baiturrohim,-6.447159,106.812618,http://lh5.ggpht.com/oPkMXpbf5_FKhCso13MGzeDHr0-sSc8Fo5sPPT0eTStWlLn5GWtdWYLq0QzfohTC5pQOilNpO-3njvxvIVxpfA,2b4d4da610b44a7fb6f8a6c3cf32638a.16
Masjid baiturrohim,-6.448381,106.812772,http://lh5.ggpht.com/zxbhoL5KNJa3cPhNl6d-IUauqRdoCsz63hC4Dru4-fRqwwLc0CVrDqQ-QuoWCb1DvIZCE3LF-q9LgEtJ5kdWEg,7ac68cb18f7447b392fe39c303c2db76.16
Mushola Pondok Rajeg,-6.450652,106.818612,http://lh6.ggpht.com/RrkxTwtHcUz50x7jqxwJURXjUPwngjwlkLYgwWCG9lF2SW2ZySe1qdRAtykRu-zt5nPKeD_Tf0zmo3kJGbTs,40a6bcbf27c24aa7914149f42d076e6f.16
musholah empang,-6.445607,106.811957,http://lh4.ggpht.com/bI1xLRnlY2oueS0W0SjckiYKALHQXAXVUjc1WjW3kMi8oowJ26Z_rGZxacOgokyHmSgRpWERr-qtelSxdoo,669ce3d2323943b3904aa3d807466b4f.16
White Doom,-6.445553,106.815879,http://lh6.ggpht.com/DkcrNXdVxBBo_naE9lm6dZDTHpGJxirgPFwK-pAuYh3WhvD6Hen0oVZSZdZpgNdc3U3q6j8AS7QO7-mpaxEl,9513f1c32002445297eb498c1e9bbb9b.16
Masjid Baiturahman,-6.444729,106.809123,http://lh3.ggpht.com/eWbI7N5joUgwiRxuuQ4jtwKPbwOpTxUCXd056qkt1LE_16OffUzsUGXrxBFQYOHYPlwKNiFDWTu3el9LoFO9,15f21e3c30fc4bc2af2c61a94e97fd7c.16
Musholla Nurul Hidayah,-6.454454,106.818433,http://lh5.ggpht.com/UX2gBuurgSfBjI8DnPykeKek8RQl_RzYDeNkLBwpYZzyny6ELv6OiyAwPWHUVKWKEXQ1QYLokm6ZUWo8gYw7,025118c7f0194c9ca5251d623b20ccca.16
Mushola Al Hidayah,-6.450745,106.864782,http://lh3.googleusercontent.com/PHWqzLx-P4eo7mb_OdNA0UqMs2j0i_kV1xJ2pkPLuk-3OvYQLcclOMBfpbHf00LM2MgzJBg5v2_Dt0NmlMaQlw,0eb5355a36524bdeb2230a9cf77f0973.16
Masjid Jami Nurul Islam,-6.448665,106.870963,http://lh3.ggpht.com/fFuP_Fi2dsF_mCdlX__WvZWxDfyhRSn0MckwwNYg9X1j1E-OCqOLgCKf8MG3X546EZ7r2yWBSzuscjkPbqYO,ac5e5fc9f7824c109dc054f7c54b3465.16
Masjid Tapos,-6.447643,106.866562,http://lh3.ggpht.com/fiGBhXi2GzENvhhGOmqvr-j3fG0qLZfpRaLxQpF5ojFUpbH5vzvyX3dBvp48WzXOXWgsoYfJwe-FL4IvIdG0,1c57ca15a59d446cb3a05f3a10b7a476.16
Musholah Al Ikhlas,-6.456763,106.739395,http://lh3.ggpht.com/lTlXftJ8_uZ_yTmPMGTwajugg0BCClmrISljiz3cXNYhWjyO7fkL5mz4gMDJNYO53czzF3YN1CIvLbK1BoV9,d075eabab0c44fd5a93d7afe7c284fe3.16
Masjid Jami Nurul Iman,-6.459268,106.739821,http://lh6.ggpht.com/-di4ZOcV7IX6LnvKIVrqYA-eN2JhMOIZyezM9outI4pV2yUoDxOpceB_BFkjLrKq-p6i9ZcI8dMDJ41db25b,9592ca2afb324c80b0af035490e0efd6.16
Menara Mosque,-6.455694,106.730888,http://lh4.ggpht.com/1og_Iw43Dnpj0FweXHmR3i-85ebYM7vCoujKy6CCM7lhKb8TnBuXCCN1US_7AM8TO18h9Fog_NgibI3zdD8J,bafdea21e4324393a0cf9bcf82be456a.16
Masjid Al Hikmatul Mubarokah,-6.459582,106.730191,http://lh5.ggpht.com/AOZmcRKP6bgPQvAQd26Djh-ADh-GNxZ4L3M-k3nT7dHfnUO8X8HdUGQi-PqBCK5-mtovDyjTgMqdeTbfA5sE,41c22eded66f4f9bbc88e47bc9d21936.16
Masjid Al Hidayah,-6.455475,106.676219,http://lh5.ggpht.com/9Vl-pDX86cBFxwEiK6BbLNy_SW7YwSrv7BI78FVkjnuLPesKDqPmJxQv1rZP9Otzyr89grsS0HFLj16c5EZeGw,83cd7e095ba5486ab747849c228e0ce5.16
Mushola Nuurudin,-6.461894,106.781677,http://lh3.ggpht.com/TdgX7HEMdnbjn0EnqpVGal7KX1fpj_ZYTTWGaxl3SPB9kIm2bUT3qrHedVAj1t9x15hxa6ng8I2IdgA-vSFJ,c039846cba424f6da8a717d9369c1fbd.16
Masjid Jami Baiturrahman Nangerang,-6.464595,106.777654,http://lh3.ggpht.com/Un1E1XIjpGdqQGBlx0YWynOwmogk75WvFlZU5BJ96rf4fQNDOPKt_jS_QdgRJIzpuLPzX8d_YFg_rSE-Gfs,5bd21ac961ae4af0bfa81edb0ee4de33.16
Musholla Nurul Ibad,-6.463912,106.809901,http://lh3.googleusercontent.com/S0MaHW0YshmydbA-tlppRptSex9uEY16IbYTqTDkW_gOy3jHzQQQquxw_L0NoSKyPNDjx2NZZJQiZf9C64o,ba1a328e34294b6c920fadf860d5bc8a.16
Musholla Kubah Kecil LIPI,-6.464307,106.813555,http://lh6.ggpht.com/pPa_DV8hXnEnr3uwcxFBLoOM5VSxiGhFhOZdp8399K9VUMhRy6cMQ6K59sIuFDsMCAbgqV0QerB1k2Sh5iDk,adf54e258fb0428c8f0b6999b7723334.16
Masjid Asasul A'mal,-6.465484,106.81074,http://lh3.ggpht.com/sRH7aEC9xcV0QtspgaXt6yA3nkHCBLOCPASSJGYFdHpFUYLFjUqduoE01EbLcHmgXE9YiHm1vlVIxtJMnqR17g,0e81e0c75d7649c697facd8d0db49a36.16
Masjid Fajar Baitulloh,-6.464424,106.811817,http://lh6.ggpht.com/CrUSQegkQtzNsAawu4FXLu7dLS4FWLEhjVs6bK3PGhQ3urDxTqtH4JW_1GtSwCAfVBD33BLZgZVxYdWab-YSFw,c3eb212f7653415ea23ace76169abdaf.16
Masjid Darussalam,-6.472149,106.713336,http://lh3.googleusercontent.com/u_SVlt7Cmm1qeM3x6MkNtzX1URg4fL37GJx9xxsOfjzuctCYIYGPFDf-js1402Z_9YZlNybEWjAxbJlWk1-F,327e26f4879a44d98f89212a6670934f.16
Garuda Statue Citeureup,-6.473089,106.88655,http://lh5.ggpht.com/67SR3TdHV5oj9dqPJHnuBYudzscQcpIQAhjo_eM7X-RV4xiRpWftJ0AhKITgvNV0D1TXZ0p8TBEwuJ-sr44,a3d819a37a3e461da2059302199653dd.16
Assalam Mosque,-6.472763,106.887919,http://lh6.ggpht.com/PC8FzVlnA1SSCdxs-O4UqQU-H4jntv5f0EAjEclyISXSChhKUZPKHCEX__VP0ADjQ-d6YgOAtoKaVii4Y0Zx8g,161e34b62003467cb8028f0d80159ca2.16
batas kota citeureup,-6.471632,106.88716,http://lh6.ggpht.com/o7ESnIraenvDmCwpYoFUkoUE6Gq9glVpdgO1redQOdmiP6LQv7gafu33Zch1bKCFVHpZ0ThyNRCYcNk0GLs,cc5983f528264b2b9df569c92e10f098.16
